recall_id,organization,product_name,issue,category,updated_at,data_received_at
67805,Transport Canada,Car recalled by GENERAL MOTORS,Airbag,Vehicles - Car,2018-01-26,2024-05-29 02:56:22.777816
67790,Transport Canada,Car recalled by HYUNDAI,Label,Vehicles - Car,2018-01-26,2024-05-29 02:56:22.777816
67779,Transport Canada,Car recalled by ASTON MARTIN,Airbag,Vehicles - Car,2018-01-26,2024-05-29 02:56:22.777816
69194,Transport Canada,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Fuel Supply,Vehicles - Snowmobile,2018-01-26,2024-05-29 02:56:22.777816
67893,Transport Canada,Motorhome recalled by REV RECREATION GROUP,Structure,Vehicles - Motorhome,2018-01-26,2024-05-29 02:56:22.777816
67965,Transport Canada,Minivan recalled by TOYOTA,Powertrain,Vehicles - Minivan,2018-01-26,2024-05-29 02:56:22.777816
69282,Transport Canada,A.T.V. recalled by BOMBARDIER RECREATIONAL PRODUCTS,Fuel Supply,Vehicles - A.T.V.,2018-01-26,2024-05-29 02:56:22.777816
57724,Health Canada,,,Health product - Natural health products,2018-01-25,2024-05-29 02:56:22.777816
57682,Canadian Food Inspection Agency,,Salmonella,Food,2018-01-25,2024-05-29 02:56:22.777816
57657,Health Canada,,,Consumer product - Toys and games,2018-01-25,2024-05-29 02:56:22.777816
57707,Canadian Food Inspection Agency,,Salmonella,Food,2018-01-24,2024-05-29 02:56:22.777816
57736,Canadian Food Inspection Agency,,Salmonella,Food,2018-01-24,2024-05-29 02:56:22.777816
67946,Transport Canada,SUV recalled by LAND ROVER,Lights And Instruments,Vehicles - SUV,2018-01-24,2024-05-29 02:56:22.777816
68331,Transport Canada,SUV recalled by LAND ROVER,Airbag,Vehicles - SUV,2018-01-24,2024-05-29 02:56:22.777816
68495,Transport Canada,SUV recalled by LAND ROVER,Steering,Vehicles - SUV,2018-01-24,2024-05-29 02:56:22.777816
67782,Transport Canada,Motorhome recalled by REV RECREATION GROUP,Brakes,Vehicles - Motorhome,2018-01-24,2024-05-29 02:56:22.777816
68332,Transport Canada,SUV recalled by JAGUAR,Powertrain,Vehicles - SUV,2018-01-24,2024-05-29 02:56:22.777816
68228,Transport Canada,Car recalled by JAGUAR,Fuel Supply,"Vehicles - Car, Vehicles - SUV",2018-01-24,2024-05-29 02:56:22.777816
68577,Transport Canada,Car recalled by JAGUAR,Fuel Supply,Vehicles - Car,2018-01-24,2024-05-29 02:56:22.777816
58046,Canadian Food Inspection Agency,,,Food - Other,2018-01-23,2024-05-29 02:56:22.777816
57720,Canadian Food Inspection Agency,,Salmonella,Food,2018-01-23,2024-05-29 02:56:22.777816
57659,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2018-01-23,2024-05-29 02:56:22.777816
57636,Canadian Food Inspection Agency,,,Food,2018-01-23,2024-05-29 02:56:22.777816
57661,Canadian Food Inspection Agency,,Peanut,Food,2018-01-19,2024-05-29 02:56:22.777816
57654,Canadian Food Inspection Agency,,,Food,2018-01-19,2024-05-29 02:56:22.777816
57635,Health Canada,,,Health product - Drugs,2018-01-18,2024-05-29 02:56:22.777816
57630,Health Canada,,,Consumer product - Household items,2018-01-18,2024-05-29 02:56:22.777816
57623,Health Canada,,,Health product - Drugs,2018-01-18,2024-05-29 02:56:22.777816
57683,Canadian Food Inspection Agency,,Milk,Food,2018-01-18,2024-05-29 02:56:22.777816
57703,Canadian Food Inspection Agency,,Tree nut,Food,2018-01-18,2024-05-29 02:56:22.777816
57813,Health Canada,,,Consumer product - Household items,2018-01-18,2024-05-29 02:56:22.777816
57787,Health Canada,,Product safety,Health product - Drugs,2018-01-17,2024-05-29 02:56:22.777816
57634,Health Canada,,,Health product - Natural health products,2018-01-17,2024-05-29 02:56:22.777816
57637,Health Canada,,Product safety,Health product - Drugs,2018-01-17,2024-05-29 02:56:22.777816
67903,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Powertrain,Vehicles - Truck - Med. & H.D.,2018-01-17,2024-05-29 02:56:22.777816
67879,Transport Canada,Truck - Med. & H.D. recalled by KME FIRE APPARATUS,Other,Vehicles - Truck - Med. & H.D.,2018-01-17,2024-05-29 02:56:22.777816
67804,Transport Canada,Car recalled by TESLA,Airbag,Vehicles - Car,2018-01-16,2024-05-29 02:56:22.777816
68026,Transport Canada,RV Trailer recalled by CRUISER RV,Brakes,Vehicles - RV Trailer,2018-01-16,2024-05-29 02:56:22.777816
67851,Transport Canada,Motorcycle recalled by DUCATI,Brakes,Vehicles - Motorcycle,2018-01-16,2024-05-29 02:56:22.777816
68370,Transport Canada,RV Trailer recalled by HEARTLAND,Accessories,Vehicles - RV Trailer,2018-01-16,2024-05-29 02:56:22.777816
68556,Transport Canada,RV Trailer recalled by CRUISER RV,Accessories,Vehicles - RV Trailer,2018-01-16,2024-05-29 02:56:22.777816
67814,Transport Canada,Motorhome recalled by REV RECREATION GROUP,Electrical,Vehicles - Motorhome,2018-01-16,2024-05-29 02:56:22.777816
67937,Transport Canada,RV Trailer recalled by HEARTLAND,Other,Vehicles - RV Trailer,2018-01-16,2024-05-29 02:56:22.777816
67799,Transport Canada,Motorhome recalled by WINNEBAGO INDUSTRIES,Electrical,Vehicles - Motorhome,2018-01-16,2024-05-29 02:56:22.777816
67796,Transport Canada,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Engine,Vehicles - SUV,2018-01-16,2024-05-29 02:56:22.777816
67936,Transport Canada,RV Trailer recalled by HEARTLAND,Brakes,Vehicles - RV Trailer,2018-01-16,2024-05-29 02:56:22.777816
68557,Transport Canada,RV Trailer recalled by DRV LUXURY SUITES,Accessories,Vehicles - RV Trailer,2018-01-16,2024-05-29 02:56:22.777816
68594,Transport Canada,Tire recalled by GITI,Tires,Vehicles - Tire,2018-01-16,2024-05-29 02:56:22.777816
57625,Health Canada,,Medical devices,Health product - Medical device,2018-01-16,2024-05-29 02:56:22.777816
57627,Canadian Food Inspection Agency,,Soy,Food,2018-01-16,2024-05-29 02:56:22.777816
57613,Health Canada,,Electrical hazard,Consumer product - Electronics,2018-01-16,2024-05-29 02:56:22.777816
57614,Health Canada,,Chemical hazard,Consumer product - Toys and games,2018-01-16,2024-05-29 02:56:22.777816
57629,Health Canada,,,Consumer product - Beauty and personal care,2018-01-16,2024-05-29 02:56:22.777816
57624,Canadian Food Inspection Agency,,,Food,2018-01-15,2024-05-29 02:56:22.777816
67852,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Accessories,Vehicles - Truck - Med. & H.D.,2018-01-15,2024-05-29 02:56:22.777816
57619,Canadian Food Inspection Agency,,,Food,2018-01-12,2024-05-29 02:56:22.777816
57615,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57616,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57586,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57588,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57585,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57584,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57605,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57628,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57587,Health Canada,,,Consumer product - Household items,2018-01-12,2024-05-29 02:56:22.777816
57598,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57590,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57591,Health Canada,,,Health product - Natural health products,2018-01-12,2024-05-29 02:56:22.777816
57596,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57751,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57610,Canadian Food Inspection Agency,,Milk,Food,2018-01-12,2024-05-29 02:56:22.777816
57609,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57831,Health Canada,,,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57608,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57607,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57606,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57600,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57597,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57603,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57601,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57965,Health Canada,,Medical devices,Health product - Medical device,2018-01-12,2024-05-29 02:56:22.777816
57593,Canadian Food Inspection Agency,,,Food,2018-01-11,2024-05-29 02:56:22.777816
57968,Health Canada,,Medical devices,Health product - Natural health products,2018-01-11,2024-05-29 02:56:22.777816
57589,Canadian Food Inspection Agency,,Milk,Food,2018-01-11,2024-05-29 02:56:22.777816
57612,Health Canada,,Medical devices,Health product - Medical device,2018-01-11,2024-05-29 02:56:22.777816
57639,Canadian Food Inspection Agency,,,Food,2018-01-11,2024-05-29 02:56:22.777816
57617,Health Canada,,,Health product - Drugs,2018-01-11,2024-05-29 02:56:22.777816
57618,Canadian Food Inspection Agency,,Milk,Food,2018-01-11,2024-05-29 02:56:22.777816
57602,Canadian Food Inspection Agency,,Peanut,Food,2018-01-10,2024-05-29 02:56:22.777816
57592,Canadian Food Inspection Agency,,,Food,2018-01-10,2024-05-29 02:56:22.777816
67915,Transport Canada,Car recalled by MERCEDES-BENZ,Airbag,Vehicles - Car,2018-01-10,2024-05-29 02:56:22.777816
67918,Transport Canada,SUV recalled by MERCEDES-BENZ,Powertrain,Vehicles - SUV,2018-01-10,2024-05-29 02:56:22.777816
69888,Transport Canada,Car recalled by FERRARI,Other,Vehicles - Car,2018-01-10,2024-05-29 02:56:22.777816
67917,Transport Canada,Car recalled by MERCEDES-BENZ,Steering,Vehicles - Car,2018-01-10,2024-05-29 02:56:22.777816
68200,Transport Canada,Booster Seat recalled by DIONO,Fabrics,Vehicles - Booster Seat,2018-01-09,2024-05-29 02:56:22.777816
67972,Transport Canada,Child Car Seat recalled by ORBIT BABY,Seats And Restraints,Vehicles - Child Car Seat,2018-01-09,2024-05-29 02:56:22.777816
57599,Canadian Food Inspection Agency,,Extraneous Material,Food,2018-01-09,2024-05-29 02:56:22.777816
57760,Health Canada,,Product safety,Health product - Natural health products,2018-01-09,2024-05-29 02:56:22.777816
58010,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57966,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57961,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57969,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57786,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57958,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57970,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57962,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57963,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57971,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57919,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57973,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57974,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57975,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57964,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57977,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58014,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58006,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58005,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58004,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58001,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58000,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58023,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57994,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57732,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57752,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57754,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57755,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
58029,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57758,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57579,Health Canada,,Burn hazard,Consumer product - Household items,2018-01-08,2024-05-29 02:56:22.777816
57979,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57730,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
57976,Health Canada,,Medical devices,Health product - Medical device,2018-01-08,2024-05-29 02:56:22.777816
67818,Transport Canada,Bus recalled by FOREST RIVER,Lights And Instruments,Vehicles - Bus,2018-01-08,2024-05-29 02:56:22.777816
57582,Canadian Food Inspection Agency,,,Food,2018-01-06,2024-05-29 02:56:22.777816
57580,Canadian Food Inspection Agency,,Milk,Food,2018-01-05,2024-05-29 02:56:22.777816
57581,Canadian Food Inspection Agency,,,Food,2018-01-05,2024-05-29 02:56:22.777816
57978,Health Canada,,Labelling and packaging,Consumer product - Chemicals,2018-01-05,2024-05-29 02:56:22.777816
67990,Transport Canada,RV Trailer recalled by GRAND DESIGN RV,Electrical,Vehicles - RV Trailer,2018-01-05,2024-05-29 02:56:22.777816
68237,Transport Canada,RV Trailer recalled by GRAND DESIGN RV,Structure,Vehicles - RV Trailer,2018-01-05,2024-05-29 02:56:22.777816
67914,Transport Canada,Car recalled by TOYOTA,Powertrain,Vehicles - Car,2018-01-04,2024-05-29 02:56:22.777816
68118,Transport Canada,Motorcycle recalled by KAWASAKI,Lights And Instruments,Vehicles - Motorcycle,2018-01-04,2024-05-29 02:56:22.777816
68119,Transport Canada,Motorcycle recalled by KAWASAKI,Fuel Supply,Vehicles - Motorcycle,2018-01-04,2024-05-29 02:56:22.777816
68120,Transport Canada,A.T.V. recalled by KAWASAKI,Fuel Supply,Vehicles - A.T.V.,2018-01-04,2024-05-29 02:56:22.777816
68554,Transport Canada,Motorcycle recalled by KAWASAKI,Steering,Vehicles - Motorcycle,2018-01-04,2024-05-29 02:56:22.777816
68553,Transport Canada,Motorcycle recalled by KAWASAKI,Suspension,Vehicles - Motorcycle,2018-01-04,2024-05-29 02:56:22.777816
67934,Transport Canada,Motorcycle recalled by KAWASAKI,Suspension,Vehicles - Motorcycle,2018-01-04,2024-05-29 02:56:22.777816
57583,Canadian Food Inspection Agency,,Extraneous Material,Food,2018-01-04,2024-05-29 02:56:22.777816
57604,Canadian Food Inspection Agency,,,Food,2018-01-04,2024-05-29 02:56:22.777816
57833,Health Canada,,,Consumer product - Outdoor living,2018-01-04,2024-05-29 02:56:22.777816
57939,Health Canada,,"Burn hazard, Fire hazard",Consumer product - Electronics,2018-01-04,2024-05-29 02:56:22.777816
57967,Health Canada,,Product safety,Health product - Drugs,2018-01-03,2024-05-29 02:56:22.777816
57578,Canadian Food Inspection Agency,,,Food,2018-01-03,2024-05-29 02:56:22.777816
57998,Health Canada,,Product safety,Health product - Drugs,2018-01-03,2024-05-29 02:56:22.777816
68054,Transport Canada,Car recalled by FORD,Seats And Restraints,Vehicles - Car,2018-01-03,2024-05-29 02:56:22.777816
68004,Transport Canada,Light Truck & Van recalled by FORD,Seats And Restraints,"Vehicles - Light Truck & Van, Vehicles - Truck - Med. & H.D.",2018-01-03,2024-05-29 02:56:22.777816
